id	sent	text
13619	0.0	неужели я сегодня буду спать дома? а помнится неделю назад бегала по квартире и в попыхах собирала вещи в питер 
13623	2.0	не знаю нахуй. я даже догадываюсь что вопросов там не будет, но вдруг блять ахаха 
13625	2.0	аа дайте скорость
13626	0.0	у меня др до сих пор, давайте поздравляйте
13627	2.0	блять больно =(((
13629	0.0	 вот рыбы у тебя там нету случаем то?
13630	1.0	домашний вечер :)
13631	0.0	добрый день. аккаунт rupochta систему твиттера, перешел новому правообладателю. развиваем и удивляем!
13632	1.0	пиарит компьютерные игры прямо сейчас ))
13633	1.0	все девушки хотят найти красивого, умного и крутого парня, а в итоге влюбляются в того, с кем можно ржать до утра 
13635	2.0	левый фронт,ну ты чего бля(
13636	0.0	 вот
13637	0.0	чем меньше ждешь, тем больше получаешь
13638	1.0	 какие красавчеги!????
13639	1.0	 даже не знаю что сказать. купил, а игорь нема... правда персона,mgs и kz не куплены))
13640	0.0	россия отказалась обжаловать решение страсбурга по жалобе михаила ходорковского
13642	1.0	ну, всё!... потом лана...), ушла...)
13643	2.0	так давно не смотрела сериалов никаких
13644	2.0	понавыбирали на хрен депутатов, а потом удивляются почему у них законы хреновые, а зарплаты охренительные.
13645	0.0	 тебя забрать надо? я надеюсь пораньше освободиться
13646	0.0	у многих женщин есть прошлое, но у этой особы — их целая дюжина, и ни в одном из них не приходится сомневаться.
13647	2.0	я насолил своим оппонентам – мусаев о возбужденных против него делах
13648	1.0	ничего не поделаешь, такова жизнь...))) 
13650	1.0	в азбуке уже стоит ёлка и продают игрушки новогодние #праздниккнамприходит #нг
13653	0.0	 с великой октябрьской социалистической революцией мне всё ясно. она была.
13655	1.0	а все потому,что ты #пошляк :d
13656	2.0	 от фильма ожидал большего
13657	0.0	 соперничество без вражды - это игра в вист на поцелуи.
13660	2.0	конца света так и не наступило, а жаль.
13661	0.0	ничто так не облегчает соблазнение женщины, как умение прикасаться&amp;#8230;
13662	2.0	бл я вспомнила что еще историю надо сделать
13663	2.0	данласт - мошенники! ес надеется добиться соглашения с ираном о мирном характере ядерной программ... отзывы
13665	2.0	поспала уже 50 минут,хватило:(
13666	1.0	нееет! не бросай меняя! короче, сейчас я типа бьюсь об пол как в фильмах) а ты должна пустить слезу ка
13667	1.0	ты же рыбка моя! я рада что у нас все хорошо;)
13668	1.0	 тор и локи идут по дороге
13670	0.0	джозеф конрад
13671	1.0	премьера прошла на ура! маладец! ?????????????? @ международный университет в москве /… 
13672	0.0	компания nissan провела мировую премьеру нового кроссовера qashqai
13673	0.0	я кроме людей х, человека-паука и железного человека почти ничего и не читала :с
13674	2.0	 но...но...но я же ответил :с
13675	2.0	тут до хера отрицателей реальности 
13676	1.0	ем креветки )))))о да !!
13677	0.0	станем счастливыми с тобой навсегда
13678	0.0	прямых речей от женщины не жди: в ееуйдизвучитне уходи. у. шекспир 
13679	2.0	боженька дай мне спокойно умереть
13680	1.0	целоваться с некурящей девушкой - то же самое, что облизывать мытую пепельницу.ахахахахаха
13682	0.0	друзья, покидайте названия музыки, под которую вы трудитесь. только если вы не дворник-дэткорщик и не лифтерша-дабстепщица. пожалуйста
13683	0.0	даже абсолютно чистое желание должно иметь какое-то будущее.
13684	0.0	ну давай, удиви
13685	2.0	рыжий заблёванный шпион полурослик с ножами для суши домой прибыл :3
13686	0.0	смаритии у меня ведро на голове 
13688	2.0	 одним словом - упоролись.
13689	1.0	 как шрк умеет)))
13690	1.0	 два образа привиделись народу. они ему знакомы 20 лет :))) 
13692	2.0	народ совсем, не тот пошёл,он как и я,с ума сошел!
13693	1.0	он хочет быть королем, следовательно, ему нужна королева. о-) #ff
13694	0.0	найти своё место в жизни легче, чем его занять.
13695	0.0	 ээх куда деваться...
13696	1.0	 шалун этакий хd
13697	2.0	второй тор гавно. кроме концовки и натали.
13701	1.0	вышли прогуляться:) жду подругу из солярия!) (@ sun people) 
13702	2.0	а spacerail ок дарить 8-ми летнему пацану?
13704	1.0	дорогой кот, если ты читаешь мой твиттер, поздравляю тебя с тринадцатилетием! люблю тебя :3
13705	2.0	неужели кто-то съест.. по-моему, это ужасно.
13706	1.0	 мужчина мечты уверен в этом! и уверен в себе! хд
13707	0.0	всякая хитрость ничтожна по сравнению с хитростью женщины. библия.
13708	2.0	надо переставать думать, что мои проблемы кого-либо касаются или являются очень серьёзными.
13709	0.0	#californication - это единственный сериал, который я когда-либо смотрела,будет время пересмотрю пару серий
13711	0.0	марк твен
13713	1.0	ну ниит,что ты несешь,ты же блин красиваая!!
13714	0.0	 кинь мне свой вк срощнаа!!! *о*
13715	2.0	ахахахахаах бля приходу такая к мамке мол дай мне 50ос она такаянет тебе еще ранокак будто она не знает что яуже не девочкаахах сука
13716	2.0	часто бывает, что продукт хуже пиара. так не должно быть.
13717	2.0	 моя криссталическая решетка расплавилась
13718	1.0	завтра щит и меч *злобный смех*! я уже думаю кого замочить ночью... хехехе!
13720	1.0	няшка какой) #dota2 
13721	0.0	с мальчишками
13722	2.0	 раньше я была тупее и гораздо счастливее.
13723	0.0	день сменяет ночь, так проходят дни-недели...
13724	2.0	поздравляю, каникулы успешно проебаны.
13725	1.0	арафатку заказывали?))) #egypt #vacation 
13726	2.0	 ты сейчас договоришься и останешься без сасая
13727	2.0	то, что мне цветы мужчины дарили один раз в жизни - тоже исключительно и достойно уважения? :(
13728	1.0	спасибо, и вам скорейшего выздоровления!)
13729	0.0	хотя они реально людей касаются
13731	2.0	всем лень помогать
13733	1.0	даже не верится)) (@ дом, милый дом) 
13734	0.0	 ники, а сколько среди членов конгресса не миллионеров?
13735	0.0	по вечерам как-то неудержимо тянет на остренькое..
13736	1.0	мне понравилось видеовересова юлияваши возможности с компанией 4life
13737	0.0	душа была давно дешевле мяса, и матери, зарезавши детей, засаливали впрок. м.волошин: подарки. тосты. родствен... 
13738	1.0	собственный рассказ/история по сериалу/фильму/книге, со своими добавлеными героями и измененной историей)
13740	0.0	признайся: ставя на красное и черное, ты все же не теряешь надежды выиграть на зеленое!
13741	0.0	я думал, в дороге труднее сосредоточиться.
13742	2.0	сегодня принялиполу-решение....осуществить будет очень не просто! но мы же мутанты? очень хочу,… 
13743	1.0	бл, уже 2:0. офигеть
13744	2.0	я тебя почему-то читала d:
13745	0.0	радуйтесь жизни... смейтесь от счастья... улыбок не прячьте... назло всем несчастьям... живите, любите, безумно и... 
13746	2.0	не знаю! а остальные как на подбор. скойбеда антисемит. если надо объяснять картинку, значит картинка плохая.
13747	1.0	 с этим согласен на все 100%...
13749	0.0	это страшно только для тебя ханжи. 
13750	0.0	 обойдешься
13752	0.0	дайте человеку цель, ради которой стоит жить, и он сможет выжить в любой ситуации. © 
13753	0.0	я бы отдала все, чтобы сейчас оказаться у финки
13754	1.0	вечер в компании цезаря, брута и астерикса с обеликсом))))) спасибо #стс??? ален делон волшебен в любом возрасте??? 
13755	0.0	нее, эт не я.
13756	1.0	 это он,да :))
13757	0.0	 плюс в зоне контроля на посадке в самолет я начал объяснять сотрудницам что-у меня электронная регистрация и им просто
13758	0.0	 вы демагог)
13759	2.0	даже страшно представить, сколько всего полезного могло быть сделано, если бы не интернет. 
13760	2.0	 можешь носом ткнуть в актуальный лот?
13761	1.0	она вообще кроха по сравнению с тифой))на меня гундела сегодня пол дня,она видимо все таки ждала какой то подставы от меня)
13762	0.0	обыкновенный портрет в моем инстаграме 
13763	0.0	о, кстати да, сегодня последний день и надо поднажать за всех
13764	1.0	 хомяк пришёёл с::::::
13765	1.0	аа,блин,я умиир,ито так приятно,спасибоо
13766	1.0	 а я тут с дз засела после тренировки( через часок буду смотреть;) там все плохо??
13767	0.0	 мечтаю поехать в ла..да и диту увидеть..тем более ром пить и мальборо курить можно и там
13769	2.0	дождь течет, не переставая, гадкий и
13770	0.0	меов :3 
13771	0.0	друзья! есть ли у кого знакомые сдающие квартиру 1 или 2 комнатную в районе м. ясенево и м. теплый стан за адекватную стоимость?
13772	0.0	день 7 ноября 
13773	0.0	всё, что сейчас нужно ??? 
13774	0.0	в общем,забей ^^
13775	0.0	реформы горби с маргэрэт и мировымсодружеством; сердюкова - в кровати; шойгу - с лопатой на пожаре и все в никуда! расхлебаем
13777	0.0	22.10 только вышли из универа?
13779	0.0	ну а понятие серьёзности для каждого своё
13780	0.0	 ну давай, удиви
13782	0.0	- какое?-я хочу завтракать с тобой.
13783	2.0	 к чорту такие таланты (за вычетом каспарова).
13784	2.0	вот вам швабра, идите на антенну и разгоняйте помехи.
13785	1.0	гагагага милота такая 
13786	1.0	 ахаххахаа...спасибо)))
13788	0.0	как пояснил руководитель спецслужб соединённого королевства, это объясняется риском стать объектом шпионажа
13789	0.0	дни.руapple назван самым дорогим брендом в миредни.руамериканская корпорация apple стала самым д... #следуй
13790	0.0	 это утверждение, а не доказательство
13791	1.0	гуляла по арбату и тут бац))) @ переулки арбата 
13792	1.0	cumberbatch в роли #creature в #frankenstein великолепен, лучше, чем в роли франкенштейна. проникновенно и убедительно
13793	0.0	 бутербродов хочешь?
13794	1.0	щит! ура!
13795	1.0	сижу на стульчике,вяжу якусь фигню,чай пью,музыку слушаю и что еще для полного счастья нужно?=)))).
13797	0.0	надаль посетил раздевалкучелсипосле матча лиги чемпионов
13798	0.0	zaletchikya день рождения отмечает гтрк «псков»
13800	0.0	я обязана попасть на #деньдоктора!
13801	0.0	приятно было видеть сегодня девочек моих !!!!хоть и немного,но так хорошо мне стало!!!!спокойно!!!!
13803	1.0	пончики как у гомера симпсона) 
13804	0.0	я проснулся lol
13805	2.0	я сейчас заплачу
13806	1.0	да,это классика) классный еще есть дети волков все и юки,трогательный!
13807	2.0	если перед вами извиняются и предлагают мириться, нехрен строить из себя до фига гордого.
13809	1.0	ура! сегодня я посмотрелатора, увидела трейлерголодных игрв кино, а такжепервого мстителя!
13810	0.0	собираю рюкзак на завтра,а ты?
13811	0.0	 оо,щит,прости,я не хотела
13812	1.0	 димин костюм и look в целом сразил меня наповал, когда вчера увидела, меня еле удержали от крейзи воплей :d
13814	2.0	 слушайте ну вы вообще уже.
13815	1.0	ну он готовит, когда ты задерживаешься, об него можно погреться, он забирает тебя на машине, ну и прочее)
13816	0.0	 для чего??? мы ищем молодого 3-его вратаря в сочи???????
13817	2.0	боже, я умру так и не поиграв в эту игру.
13818	2.0	интересно, если я как начну срать #государство и писать каким бы я был крутым правителем, то за мной пойду долбаебы и #хипстеры ?
13820	1.0	венские вафли, мне хоть и нельзя по хорошему, но сегодня можно, я сегодня молодец:-) 
13821	2.0	и мне по*уй!!!!??? 
13823	2.0	я даже не буду уговаривать шелли остаться 
13824	0.0	встретить бы рассвет с тем,кто в голове всю жизнь! 
13825	0.0	сейчас я выскажусь о караоке-блоках на фестах
13826	2.0	 пока что мне реально некого пригласить на свое 18летия.охуенно за столько лет жизни не иметь ни одного адекватного чело…
13828	2.0	россия-финляндия 3:3. забил хуй на футбол и смотрю хоккей, там пижже веселее
13829	0.0	после смены осталось совсем чуть-чуть виски.домой везти это лень.хорошо,что есть кейт,с которой я могу это допить.
13830	0.0	 проблемы с психикой?
13831	0.0	-все будет хорошо.
13832	0.0	дальше по плану была сант альвизе (тоже хорусовская), но по дороге случилось гетто и как было не зайти и не выпить чашку кошерного кофе.
13833	0.0	я вообще фашист, а что.
13834	0.0	щит и касл в один день! *о*
13836	2.0	нет,почему сразу издеваюсь(
13837	1.0	ретвит, если у тебя охуенное настроение
13838	2.0	я так люблю его сегодня не ходила в школу не его так скучаю по нему не могу!!!просто люблю и все
13839	0.0	 телефон на зарядку поставь
13840	2.0	трэш в фитнес-клубе
13842	0.0	мне мало соло перри. где этот шикарный голос??
13843	0.0	 “ никому не верьте.”
13845	0.0	#потерялся коричневый шарпей в химках! сделайте репост,хозяйка очень переживает за любимца 
13847	1.0	 поймала))
13848	0.0	52,надеюсь,ты узбагоилась.
13849	0.0	вы считаете,что моя жизнь-игра.пускай,но это моя игра.
13850	1.0	всё жду момента, когда постучат в дверь, я открою, а мне скажут -собирай вещи, я твой муж. иначе нашу встречу не представля…
13851	1.0	слушаю dani california и понимаю, что это песня, которую я так давно ищу, ибо она идеальна
13854	1.0	 взаимно :з
13855	2.0	 тоже шенген нужен,чтоб удрать,если что
13856	0.0	в самую трудную минуту обещай,что будешь рядом
13858	0.0	завтра с утра последний рывок, а вечером буду делать всё,что душа пожелает!
13859	0.0	каждый человек осуждает или говорит что-то не приятное, а сам-то ничего из себя вовсе не представляет!
13860	0.0	надаль посетил раздевалкучелсипосле матча лиги чемпионов #новости
13861	0.0	357 тыс евро - цена копии завещания наполеона. она была продана, как передает reuters, на аукционе торгового дома... 
13862	2.0	 мать) я это туалетное чтиво про жалких шлюх пытающихся оправдать свое падение и сделать из этого сказку невыношу)
13863	0.0	что я говорю ?)
13864	1.0	ага, скоро приедем )
13866	1.0	 сейчас оленем отправлю обратно :d
13867	2.0	пытаюсь смотреть аку но хана. воу, долбаный писец. 4 серии.
13870	2.0	потому что это пиздец в большинстве своём
13871	2.0	блин, вот у меня бомбануло-то сегодня по голодным играм...не к добру это
13873	2.0	еще теперь у меня есть канцелярский нож, стоило убить на это 2,5 часа шляясь по улице
13874	1.0	 клип ее нужен какой-то танцевальный)))
13875	2.0	вот я, блять, даже не знаю, что в этой жизни скучнее: овсяное печенье или пряники?
13876	0.0	нет, большинство моих фолловингов - братья хохлы.
13878	1.0	террористы, захватившие ликеро-водочный завод, уже пятые сутки не могут сформулировать свои требования.
13880	1.0	но мне же не надо ее объяснять? значит, хорошая)
13883	0.0	в праздничные дни основательно возьмусь за канта, маркова, докинза, хокинга и брайна грина.
13884	0.0	 стукачи боялись не писать доносы? вот не надо этой лапши
13885	0.0	россия 3-3 финляндия! 
13886	0.0	ну вот еще новости то ?? (@ травмпункт) 
13887	1.0	 спасибо селеночка!;)
13888	0.0	некуда больше качать
13889	2.0	 не смог.... !!!! 
13890	0.0	-серхио,вы забили гол!
13891	2.0	я не одна мыла полы из клааса еще был толстенький мальчик который выжимал мне тряпку
13892	0.0	их книг-гора! он их 7 лет выпускает. вот сейчас еще одна, но в продаже нет. дурь несусветная, но смешно.
13893	0.0	трещит, трещит филе трески, а главного не знает: заслышав треск ее тоски, всё треснет и растает...
13894	1.0	если не в деньгах счастье, значит, мне здорово везет.
13895	2.0	даже не знаю, как сказать.
13896	0.0	и я, и я!!
13897	1.0	 пятый идет)
13899	0.0	 а я нет)
13901	2.0	уровень вредности повышен: выедаю мозг тем, кто не успел убежать.
13902	2.0	клятвы, данные в бурю, забываются в тихую погоду.
13903	2.0	 и каким-же таинственным образом такая разница между совокупной зарплатой и совокупным декламируемым доходом депутатов?)
13904	1.0	ахахах определенно 5 сезон отбросов заебись)))
13905	1.0	моему счастью нет предела ахах
13906	1.0	#тор2 крис потрясающий! фильм классный! *__* 
13907	0.0	 надо постараться сильнее!
13908	2.0	чем дальше, тем больше я сатанею блять
13909	1.0	3:3 ураа
13910	2.0	 охринеть
13911	2.0	хотела написать маленькое био. ага. канешна
13912	1.0	пати я богиня дискотеки ирина алегрова- с днем рождения
13913	2.0	устала я
13916	1.0	опа,че поедем?ахах,за меня еще выиграй!
13917	2.0	я не имею ничего против веры, но вы ебу дали
13918	2.0	почему на замену готовке,заботе о семье,в конце концов развитию приходит искусство набить морду такой же мразотной бабе в лесах подмосковья?
13919	1.0	 для меня ты мари. я буду писать мари. мари моя любовь &lt;з
13920	1.0	#локифанфолловьлокифана
13922	2.0	в добавок я еще выспался. что мне теперь делать всю ночь?
13923	0.0	 чтобы было.
13924	1.0	аххаха,ну блин я лох чуток. просто я много думаю,и много мыслей,не обращай внимания. со мной все нормально))
13925	0.0	а какие именно?
13926	1.0	временно пропал из твиттера, дел не в про ворот, телефон на ремонте, я скоро вернусь не скучайте)
13927	1.0	еще одна награда ivi - премиязолотой луч! поздравляю самую крутую команду с очередной… 
13928	1.0	мы ждем перемен!? )))“ до выборов в мосгордуму осталось ровно 10 месяцев!”
13929	2.0	всем доброго вечера
13930	2.0	 оно в учебниках по географии и совершенно нейтрально(
13931	2.0	“ ну я хуйни вроде коэльо не приемлю :)” осилил половину бульварной книжонки чтобы иметь представление
13933	1.0	 дача?)) красивые снимки в дождь..спасибо!
13934	0.0	 не отрицаю
13935	1.0	 неудержимым потоком))
13936	2.0	 перестань! ты меня так восхваляешь как будто я луи
13937	2.0	мама сегодня пиздец злая
13938	0.0	 50 оттенков серого — это же хит сразу!
13939	1.0	 ахах))) благодарствую.
13940	0.0	вологду уже начали украшать к новогодним праздникам.
13941	1.0	привет моему новому читателю) добра тебе ^^
13942	1.0	научились играть!!! неужели!
13944	2.0	мои ступни похожи на ласты... представьте, какого мне
13945	1.0	кто верит в свою удачу, удачлив.
13946	0.0	потому что если я позвоню тебе в три часа ночи, ты одна наорешь на меня, но выслушаешь
13947	0.0	 никогда не видела в онлайне дру
13948	1.0	 даа
13953	1.0	я люблю тебя, дорогой соседушкин телефон?
13954	1.0	здорово, мы в москве еще не посмотрели. билеты нарасхват.
13956	2.0	а почему вы с лилей больше не общаетесь? — поссорились, да и разные мы стали. интересы изменились) 
13958	0.0	ему просто нужна такая девушка, как я... идеальная! ©
13960	0.0	о да,ханжество процветает
13961	0.0	кристиан фридрих геббель
13962	1.0	нуу, так ентаго &lt;добра&gt;, завсегда хватало - во всякое время года;)
13963	2.0	такое ощущение, что они вампиров шли уничтожать
13964	2.0	дарагая,типе не надоело юпы и юны менять,а?я типя не узнаю
13967	0.0	 а акции twitter продаются только по 140 в одни руки?
13968	1.0	баранова пописывает там тебе? — наверно) 
13971	2.0	я ни на кого не обижаюсь, они всё равно заболеют и сдохнут.
13972	0.0	хороший вечер, жаль начинается слишком поздно? @ my lovely flat:* 
13973	1.0	я только начал смотреть 3-ю серию, а уже ржу как сучка :d эбби жжёт :d #misfits #lol 
13974	1.0	счастье есть*:)))??
13975	0.0	венецианцы ведь изобрели не только казино, но и первое гетто в мире (собственно,гетто(сталелетейный завод) - имя собственное этого места
13976	1.0	 смотри :)
13977	2.0	здесь твит о том,как я расплакалась на работе.и еще о том,что я устала и выгляжу как кака.
13978	2.0	любишь облизывать ствол, люби глотать патрон.
13980	2.0	но, безусловно, есть действительно годные певцы с хорошим голосом, а не как у курящей сутенёрши после тяжёлого рабочего дня
13983	1.0	если бы у тебя был выбор между девушкой и t supra, на какой азс заправлял бы ее?
13984	2.0	сходили на фильмсоветник. фильм редкостный шлак, с элементами пошлости. этот фильм, даже неплохой актерский состав не спас..
13985	1.0	внутренняя теория в автошколе сдана без ошибок, теперь еще на один шажок ближе к мечте!)
13986	1.0	хмм..уже 2 человека сказали что мы не пара, ну что ж есть смысл доказать им всем)будем вместе назло)
13987	0.0	мы на стороне мертвецов. (o_o) #instantfollowback
13988	1.0	бугагага...кудрявая лисица)
13990	0.0	на сайте единой лиги втб появился новый статистический рейтинг «40 минут» 
13991	1.0	халк был бы рад вновь играть под руководством виллаша-боаша 
13992	0.0	 на семерке-то?
13993	0.0	... но смотреть касла я буду завтра.
13994	2.0	 ещебы чуток и их бы бабушки со своим размером пенсии бы догнали
13996	0.0	бывает, что все удается. не пугайтесь, это пройдет.
13997	1.0	слышать его голос и улыбаться... 
13998	1.0	 спасибо что читаешь меня :*
13999	2.0	у нас в вузе не только культ личности, но и культ нации. и по этому параметру мы тоже единственные такие в мире, наверное...инклюзивные?
14000	2.0	 а я жалуюсь
14001	1.0	 давай бороться со спамом :)
14002	1.0	ох, фрай шикарна.. шикарен.. шикарны. они там ржут постоянно, я тоже постоянно ржу. количество троллинга в книге просто зашкаливает!
14003	1.0	(сделай мечту реальностью / панов антон. скоростная трансформация личности) 
14004	1.0	это реально так,крутой преподаватель есть у нас, армянин, правда, но зато как рассказывает, рот открывается и сердце замирает)
14005	0.0	эврил, это ты
14006	1.0	я думала хуже быть не может,но оказалось может))она думает походу что это молодая замена ей
14007	2.0	слишком насыщенный вечер для уставшего меня т.т
14009	2.0	сегодня смотрелапусть говорятпо первому и охуевала от людей. как можно так запускать себя? да в конце концов, сколько можно так жрать?
14010	1.0	единственное утро, которое мне нравится - это когда мы просыпаемся в одной постели.
14011	0.0	эх ладно, завтра понрю в кланчате :р
14012	0.0	 а свастика солярный символ!
14013	0.0	потому что аллергия на шерсть животного - медицинский факт,а на мудаков - метафора)
14014	1.0	 хо-хо 
14015	1.0	вот какую забавную игрушку мне привез петя из праги 
14016	0.0	мужики, они как пирожки, или с капустой, или с яйцами!!!
14017	1.0	спокойно ночи ???
14018	1.0	др прошел норм вроде :d
14019	1.0	 спасибо что читаешь меня :*
14020	0.0	 вот бы мне так))
14021	1.0	 ахаха я тоже с фейспалмом регилась :d как тебя там найти?)
14022	1.0	а я избавилась отсиндромафедота. это потрясающе
14023	1.0	 ухх… как красиво! приятно посмотреть
14024	2.0	а ведь он когда-то любил,... и чем же это всё кончилось... банкой со спиртом))))
14026	1.0	 оо люблюю эту пенсюю
14027	0.0	у меня на ноге зеленый синяк с:
14029	0.0	запах стоит на всю квартиру, не удержалась, съела одну
14030	1.0	мне понравилось видеоto russia with (gay) love.( пользователя
14031	1.0	ты милая ^-^ — спасибо 
14032	1.0	имея одно лишь желание можно сделать и совершить все свои задумки.правда,я просто имею антипатию к такого рода погоде.)
14034	2.0	аа у меня тоже самое!! пытаюсь отучить себя, но каждый раз язык не поворачивается сказать пожалуйста(
14035	2.0	обычно,особенные люди никогда не признают того,что они отличаются от других. зато,некоторые называют себя особенными,по сути,ими не являясь.
14036	0.0	везение не может быть вечным; невезение, к счастью, тоже.
14037	2.0	рашка,рашка.надо валить из рашки.а что вы сами сделали для того,что бы наладить свою жизнь?
14038	0.0	 а билеты заранее покупать надо?
14040	0.0	добродушные коты ? 
14041	1.0	завтра с новыми силами в бой!!! 
14042	0.0	кстати, хочешь в дубляже или с субтитрами посмотреть?
14043	0.0	никто не может мне помочь определиться,что выбрать,твиткам или спектакль в театре??
14044	1.0	 вк кину это из песни ахззха
14045	1.0	 наконец-то встретились с и ))) долгожданная и афигенная встреча^__^
14046	0.0	я слишком хороший, чтобы быть плохим. 
14049	0.0	и кароче у меня теперь есть крутой браслет с шипами и воротник тоже с шипами. свээжг
14050	2.0	 на последних сериях ваш мозг взорвется
14051	2.0	хэллоуин. праздник смерти. direct-to-video-хоррор. это даже не треш, а бестолковаяхэллоуино-подобная слэшер-баланда. не смотреть! 3/10
14052	2.0	въебал бутылку турецкого вина, и нихера не взяло :c
14054	0.0	фууф..ну. с богом.
14057	1.0	 и средиземья ))
14058	0.0	свээг
14061	1.0	 ну димуля такой он..?, слова не могу подобрать подходяшие, удивительный человек с такими глубокими мыслями,…
14062	1.0	спасибки, жду из последних кошачьих сил:))) этой освободительной пятницы,хоть она и не мужчина:))
14065	0.0	 путин повысил зарплату депутатов до 253 тысяч рублей в месяц #новости 
14066	0.0	амазонская низменность, перу. 
14067	2.0	з*ебали... говорила она с улыбкой на лице..а когда отворачивалась, по щекам текли слёзы..тяжело быть сильной..
14068	0.0	батя и сыновья!) 
14069	0.0	 слева он) 
14070	1.0	 пхахх пенсюю пахаххаах все меня штырит.песню*
14071	2.0	25 октября (7 ноября) 1917 года в петрограде неторопливо шел мягкий, пушистый, ласковый и теплый пиздец.
14072	2.0	это же нереально в 29 лет весить 176 кг, особенно для девушки.
14073	0.0	 ??парапапапам я тож так щетаю
14075	2.0	хей, а фильм погеограф глобус пропилуже вышел? с мерзкохабенским в главной роли? погналей!
14076	0.0	но. чтобы я позволил каким-то там обстоятельствам себя нагнуть? хренушки. не дождётесь.
14077	1.0	взял приз зрительских симпатий :3
14078	0.0	мегафон. абонент зарегистрирован в сети lte. в момент входящего звонка сеть его переключит в 3g/2g сеть. время переключения 5-8 секунд.
14079	0.0	 привеет :) как твои дела? как работа?
14080	1.0	сюда загружаем фотографии наших дорогих девушек) / / 
14082	0.0	а где, если не секрет? :)))
14083	0.0	с всегда одно ночное меню
14084	0.0	брось везунчика в воду, и он выплывет с рыбой в зубах.
14085	0.0	судьба дарует нам желаемое тогда, когда мы уже научились без него обходиться.
14087	0.0	hello #la again ;) а вот собственно и город, а то прошлая фотка зацепилась сама... прям как по фрейду,… 
14088	0.0	да так мелочь, на ратапосте есть 10 ссылок, но пока не спешу делать слив ссылок
14090	0.0	дедлайн - наше всё © света
14091	2.0	доброта требует доказательств, красота же их не требует.
14092	2.0	жаль очень, что при монтаже многое многое режут.( речи димы могу слушать бесконечно. вот как.
14093	0.0	 это норма!
14094	2.0	по-моему, единый учебник истории для общеобразовательных школ - это жуткая вещь.
14096	0.0	 чистосердечное признание в любви прошу оформить как явку с повинной.
14097	2.0	сука. свет отключили и интернет ебу дал ;/
14098	2.0	с такими друзьями и никаких врагов не надо.
14099	2.0	 ты миня прапустил :с
14100	1.0	 я наверно после универа поеду, мне там ехать 5 мин ;)
14101	2.0	 а я жалуюсь
14102	1.0	пытаешься быть как я? правильно, к совершенству надо стремиться:)
14103	1.0	 у меня работает, только он стал какой-то другой)
14104	0.0	а может быть - уже… судьбу не обойти на вираже и на кривой на вашей не объехать, напропалую тоже не протечь.
14105	0.0	юлиан тувим
14106	0.0	 ну он единственный конвертируемый
14107	0.0	даже самому талантливому полководцу крайне трудно одержать победу над вдвое сильнейшим противником.
14108	1.0	ну и пел хорошо, с моей точки зрения
14109	1.0	 человечьи не справятся))))
14110	1.0	мне понравилось видеоелена рылева. возможности с 4life.mp4(
14111	0.0	lpuшники, кому на встречу в москве пришло подтверждение!?
14112	0.0	 качаю и то, и другое
14113	0.0	да, все здорово
14114	2.0	silence это плохо запомните
14115	0.0	завтра на фильм. буду скулить, свернувшись в кресле.
14117	0.0	 и я
14119	1.0	если вы искренне считаете женщин слабым полом, попробуйте ночью перетянуть одеяло на себя.
14120	2.0	аа? не хочу плакать ночью, но судя по твоим твитам, я разревусь, ибо я очень слишком эмоциональная ?
14121	1.0	????под хорошую музыку, ждем шикарных гостей!!)) и собственно все готово:))??????????????? 
14122	1.0	 ахах, спасибо с: 
14123	0.0	да, туда постоянно хочется возвращаться. как погода была?
14124	0.0	кто-то внезапно у меня ночует, а между ними.... хохох @ дом пользы ? 
14125	2.0	человек который не курит и не пьёт поневоле вызывает вопрос - а не сволочь ли он?
14126	0.0	 а у тя разве нет ни одной книги?
14128	2.0	 чот у тебя с инетом везде плохие отношения
14129	2.0	кароче ограбь банк
14131	1.0	 отпускаю! плыви!:))))
14132	0.0	будет и на нашей улице праздник
14133	1.0	блять,я убью тебяя,ты же красиваяя,и волосы у тебя охуенные,я тащусь
14134	0.0	сидел между двух стульев и упал на четыре лапы.
14135	2.0	мне плевать на моду. если понравилась песня, я буду слушать её.
14136	2.0	почти каждое молодое существо совершает одну и ту же ошибку - уделяет слишком много внимания органу под названиемсердце.
14137	2.0	 дарагая,типе не надоело юпы и юны менять,а?я типя не узнаю
